node_index,node_id,node_type,node_name,node_source
94282,12741,Phenotype,Unilateral cryptorchidism,HPO
63638,1189,anatomy,left testicular artery,UBERON
95330,946,disease,psychologic vaginismus,MONDO
42244,99175,biological_process,regulation of postsynapse organization,GO
77784,106479601,Protein,RNU4-92P,NCBI
93342,100389,Phenotype,Short distal phalanx of the 3rd toe,HPO
44201,1902683,biological_process,regulation of receptor localization to synapse,GO
30588,11060,disease,early-onset non-syndromic cataract,MONDO
83814,6312,disease,myofibroma,MONDO
126148,17119,cellular_component,Golgi transport complex,GO
16183,DB00855,drug,Aminolevulinic acid,DrugBank
70224,11170,anatomy,quadrate-articular joint,UBERON
75026,2001915,anatomy,basibranchial 1 element,UBERON
74551,2001167,anatomy,vertebral element 1,UBERON
13705,80758,Protein,PRR7,NCBI
68199,6723,anatomy,cochlear modiolus,UBERON
42832,1901419,biological_process,regulation of response to alcohol,GO
36671,43008,disease,genetic multiple congenital anomalies/dysmorphic syndrome without intellectual disability,MONDO
114137,14815,biological_process,"initiation of skeletal muscle satellite cell activation by growth factor signaling, involved in skeletal muscle regeneration",GO
116721,32399,molecular_function,HECT domain binding,GO
13938,56670,Protein,SUCNR1,NCBI
48517,71468,biological_process,cellular response to acidic pH,GO
19209,DB00941,drug,Hexafluronium,DrugBank
14956,DB00564,drug,Carbamazepine,DrugBank
44777,61058,biological_process,regulation of peptidoglycan recognition protein signaling pathway,GO
74057,2000096,anatomy,cardinal system,UBERON
16666,DB08746,drug,1-[[(1E)-2-(4-CHLOROPHENYL)ETHENYL]SULFONYL]-4-[[1-(4-PYRIDINYL)-4-PIPERIDINYL]METHYL]PIPERAZINE,DrugBank
180,57175,Protein,CORO1B,NCBI
106364,32533,biological_process,regulation of follicle cell microvillus length,GO
30516,12233_7903_18875,disease,Li-Fraumeni syndrome,MONDO_grouped
21250,DB01978,drug,"7,9-Dimethylguanine",DrugBank
20409,DB09320,drug,Procaine benzylpenicillin,DrugBank
4118,26147,Protein,PHF19,NCBI
82718,106480978,Protein,RN7SL208P,NCBI
79549,102724201,Protein,TBX18-AS1,NCBI
10912,192669,Protein,AGO3,NCBI
59918,100130758,Protein,METTL15P1,NCBI
53733,19838,molecular_function,growth factor binding,GO
13577,81875,Protein,ISG20L2,NCBI
11737,80148,Protein,SLC66A2,NCBI
103932,1990744,biological_process,primary miRNA methylation,GO
122840,102393,molecular_function,decanoyl-[acp] 2-dehydrogenase activity,GO
51564,62099,biological_process,negative regulation of programmed necrotic cell death,GO
27569,10841_8671_13201_12698_13202_12144_10192_7862_8670_19517_18094_11697,disease,Waardenburg syndrome,MONDO_grouped
33508,15535,disease,xanthoma disseminatum,MONDO
91376,31810,Phenotype,Anti-ganglioside antibody positivity,HPO
49703,98760,biological_process,response to interleukin-7,GO
94519,33164,Phenotype,Focal active colitis,HPO
33822,116369,Protein,SLC26A8,NCBI
119865,3877,molecular_function,ATP adenylyltransferase activity,GO
8473,2224,Protein,FDPS,NCBI
116358,50022,molecular_function,L-arabinose 1-dehydrogenase (NAD+) activity,GO
83338,100422969,Protein,MIR2909,NCBI
45359,36267,biological_process,invasive filamentous growth,GO
102012,50784,biological_process,cocaine catabolic process,GO
80797,100422486,Protein,KRR1P1,NCBI
92117,32865,Phenotype,Myoclonic absence status epilepticus,HPO
108788,90561,biological_process,nuclear migration during mitotic telophase,GO
54153,70325,molecular_function,lipoprotein particle receptor binding,GO
40190,2001170,biological_process,negative regulation of ATP biosynthetic process,GO
5467,55720,Protein,TSR1,NCBI
30305,10887,disease,isolated anterior cervical hypertrichosis,MONDO
120522,120285,molecular_function,tyrosine sensor activity,GO
8325,283948,Protein,NHLRC4,NCBI
75249,2002206,anatomy,macula communis,UBERON
95368,1030,disease,"keratoconus, stable condition",MONDO
37919,4974,disease,adrenal gland pheochromocytoma,MONDO
63111,94240,Protein,EPSTI1,NCBI
2813,2207,Protein,FCER1G,NCBI
65711,3435,anatomy,pedal digit nerve,UBERON
73251,34984,anatomy,nerve to quadratus femoris,UBERON
43294,15677,biological_process,copper ion import,GO
46084,51325,biological_process,interphase,GO
36781,2682,disease,cerebral ventricle cancer,MONDO
85087,2208,Phenotype,Coarse hair,HPO
15122,DB00792,drug,Tripelennamine,DrugBank
13656,90007,Protein,MIDN,NCBI
79264,644131,Protein,CCT8P1,NCBI
101098,45899,biological_process,positive regulation of RNA polymerase II transcription preinitiation complex assembly,GO
119834,36487,molecular_function,nitric-oxide synthase inhibitor activity,GO
52359,97535,biological_process,lymphoid lineage cell migration into thymus,GO
70553,11814,anatomy,non-neurogenic ectodermal placode,UBERON
93879,410362,Phenotype,Decreased O-mannosyl glycans on alpha-dystroglycan,HPO
93567,100839,Phenotype,Hepatic agenesis,HPO
32662,19399,disease,Isaac syndrome,MONDO
31410,10748,disease,torticollis-keloids-cryptorchidism-renal dysplasia syndrome,MONDO
43074,9199,biological_process,ribonucleoside triphosphate metabolic process,GO
61873,D000348,exposure,Aflatoxins,CTD
25656,33231,Phenotype,Abnormal glomerular mesangial cellularity,HPO
54299,5198,molecular_function,structural molecule activity,GO
39922,9063,biological_process,cellular amino acid catabolic process,GO
70580,11862,anatomy,pulmonary collagen fibril,UBERON
70446,11628,anatomy,early premaxilla,UBERON
31720,9682,disease,"muscular dystrophy, congenital, with rapid progression",MONDO
97732,11289,disease,apraxia of eyelid opening,MONDO
65267,2866,anatomy,caudal part of spinal trigeminal nucleus,UBERON
57754,203190,Protein,LGI3,NCBI
108524,50740,biological_process,protein-FMN linkage via O3-riboflavin phosphoryl-L-threonine,GO
83493,285463,Protein,CTBP1-AS,NCBI
47026,1903307,biological_process,positive regulation of regulated secretory pathway,GO
7365,90379,Protein,DCAF15,NCBI
61358,28632,Protein,TRBJ1-4,NCBI
13238,138255,Protein,C9orf135,NCBI
120289,31433,molecular_function,telethonin binding,GO
93294,100305,Phenotype,Ring fibers,HPO
35493,18296,disease,congenital disorder of glycosylation with developmental anomaly,MONDO
115214,47808,molecular_function,D(-)-tartrate dehydratase activity,GO
115960,43905,molecular_function,Ser-tRNA(Thr) hydrolase activity,GO
81993,106479113,Protein,RN7SKP40,NCBI
64481,2042,anatomy,lymphatic vessel endothelium,UBERON
73380,35171,anatomy,obturator lymph node,UBERON
66849,4830,anatomy,respiratory system skeletal muscle,UBERON
105780,9455,biological_process,redox taxis,GO
22082,81693,Protein,AMN,NCBI
21142,DB13575,drug,Bietaserpine,DrugBank
2259,79161,Protein,TMEM243,NCBI
120236,106281,molecular_function,chenodeoxycholate 7-alpha-dehydrogenase (NAD+) activity,GO
74556,2001172,anatomy,roofing cartilage,UBERON
118277,1990206,molecular_function,jasmonyl-Ile conjugate hydrolase activity,GO
59872,100302175,Protein,MIR1207,NCBI
29846,8578,disease,"toe, rotated fifth",MONDO
11572,27129,Protein,HSPB7,NCBI
104065,1902389,biological_process,ceramide 1-phosphate transport,GO
72243,16915,anatomy,vermilion,UBERON
112704,140633,biological_process,CARD8 inflammasome complex assembly,GO
91739,32352,Phenotype,Methioninuria,HPO
91483,31984,Phenotype,Esophageal food impaction,HPO
2683,23633,Protein,KPNA6,NCBI
70860,12333,anatomy,ovarian bursa,UBERON
126552,12509,cellular_component,inter-Golgi transport vesicle membrane,GO
61877,D000448,exposure,Aldicarb,CTD
85430,3288,Phenotype,Mitochondrial propionyl-CoA carboxylase defect,HPO
10120,8604,Protein,SLC25A12,NCBI
2447,8503,Protein,PIK3R3,NCBI
44689,32642,biological_process,regulation of chemokine production,GO
50613,44639,biological_process,"envenomation resulting in modulation of complement activation, lectin pathway in other organism",GO
63955,1510,anatomy,skin of knee,UBERON
29917,7464,disease,obsolete isolated distichiasis,MONDO
120505,50180,molecular_function,phloretin hydrolase activity,GO
18775,DB03367,drug,PF-00356231,DrugBank
64568,2132,anatomy,dentate nucleus,UBERON
57534,445329,Protein,SULT1A4,NCBI
58446,285588,Protein,EFCAB9,NCBI
55203,4466,molecular_function,long-chain-acyl-CoA dehydrogenase activity,GO
70528,11779,anatomy,nerve of head region,UBERON
80944,106481082,Protein,RN7SL583P,NCBI
67503,5656,anatomy,lens vesicle epithelium,UBERON
98816,20402,disease,congenital accessory mitral valve tissue,MONDO
56314,31970,cellular_component,organelle envelope lumen,GO
60795,101059953,Protein,NPIPA8,NCBI
78899,100873371,Protein,RNA5SP39,NCBI
24685,9847,Phenotype,Osteolytic defects of the middle phalanges of the hand,HPO
41917,1904253,biological_process,positive regulation of bile acid metabolic process,GO
55492,43167,molecular_function,ion binding,GO
4129,1632,Protein,ECI1,NCBI
111152,19358,biological_process,nicotinate nucleotide salvage,GO
61191,109616961,Protein,SNORA11G,NCBI
112592,36151,biological_process,phosphatidylcholine acyl-chain remodeling,GO
53318,18119,biological_process,peptidyl-cysteine S-nitrosylation,GO
75564,2205372,anatomy,dorsal fin distal radial cartilage 1,UBERON
71282,13659,anatomy,spongiose tissue of corpus cavernosum maxillaris,UBERON
4050,8839,Protein,CCN5,NCBI
75352,2005083,anatomy,ventral branch nasal ciliary artery,UBERON
104789,1904991,biological_process,negative regulation of adenylate cyclase-inhibiting dopamine receptor signaling pathway,GO
100435,61883,biological_process,clathrin-dependent endocytosis involved in vitellogenesis,GO
128349,R-HSA-416482,pathway,G alpha (12/13) signalling events,REACTOME
67001,5030,anatomy,mucosa of paranasal sinus,UBERON
114981,99593,biological_process,endocytosed synaptic vesicle to endosome fusion,GO
119469,43896,molecular_function,"glucan 1,6-alpha-glucosidase activity",GO
22772,270,Phenotype,Delayed cranial suture closure,HPO
18571,DB02515,drug,sn-glycerol 3-phosphate,DrugBank
16042,DB04973,drug,LErafAON,DrugBank
23664,1180,Phenotype,Hand oligodactyly,HPO
15566,DB06414,drug,Etravirine,DrugBank
82691,100421167,Protein,SCML2P1,NCBI
110874,1904879,biological_process,positive regulation of calcium ion transmembrane transport via high voltage-gated calcium channel,GO
45206,46292,biological_process,formaldehyde metabolic process,GO
2328,8740,Protein,TNFSF14,NCBI
25015,9988,Phenotype,Duplication of the distal phalanx of the 5th finger,HPO
50210,1902514,biological_process,regulation of calcium ion transmembrane transport via high voltage-gated calcium channel,GO
18421,DB08118,drug,"2-(methylamino)-N-(4-methyl-1,3-thiazol-2-yl)-5-[(4-methyl-4H-1,2,4-triazol-3-yl)sulfanyl]benzamide",DrugBank
80243,100874255,Protein,RNASEH2B-AS1,NCBI
48152,16136,biological_process,saponin catabolic process,GO
76144,3010563,anatomy,craniopalatine foramen,UBERON
128883,R-HSA-156711,pathway,Polo-like kinase mediated events,REACTOME
105966,2001043,biological_process,positive regulation of septum digestion after cytokinesis,GO
99555,24430,disease,allesthesia,MONDO
105076,62030,biological_process,negative regulation of stress granule assembly,GO
100287,19951,biological_process,Smt3-protein conjugation,GO
32937,15995,disease,melorheostosis with osteopoikilosis,MONDO
86308,5550,Phenotype,Chronic lymphatic leukemia,HPO
57112,157777,Protein,MCMDC2,NCBI
78398,645688,Protein,RPL12P38,NCBI
127263,5714,cellular_component,early recombination nodule,GO
16814,DB07059,drug,"N-{2-[6-(2,4-DIAMINO-6-ETHYLPYRIMIDIN-5-YL)-2,2-DIMETHYL-3-OXO-2,3-DIHYDRO-4H-1,4-BENZOXAZIN-4-YL]ETHYL}ACETAMIDE",DrugBank
75507,2101587,anatomy,pectoral fin proximal radial element,UBERON
100468,1905908,biological_process,positive regulation of amyloid fibril formation,GO
15100,DB00433,drug,Prochlorperazine,DrugBank
88931,11762,Phenotype,Pituitary thyrotropic cell adenoma,HPO
103123,51391,biological_process,tRNA acetylation,GO
13765,79948,Protein,PLPPR3,NCBI
125461,31429,cellular_component,box H/ACA snoRNP complex,GO
89429,12594,Phenotype,Moderate albuminuria,HPO
14353,DB01914,drug,D-glucose,DrugBank
100926,60529,biological_process,squamous basal epithelial stem cell differentiation involved in prostate gland acinus development,GO
96921,4726,disease,liver inflammatory myofibroblastic tumor,MONDO
114469,33350,biological_process,apiose biosynthetic process,GO
79723,646309,Protein,NAMPTP1,NCBI
102216,10697,biological_process,negative regulation of mitotic spindle pole body separation,GO
89366,12496,Phenotype,Reduced maximal inspiratory pressure,HPO
28996,10279,disease,terminal osseous dysplasia-pigmentary defects syndrome,MONDO
72191,16621,anatomy,lunge feeding organ,UBERON
34017,389558,Protein,FAM180A,NCBI
125385,5971,cellular_component,ribonucleoside-diphosphate reductase complex,GO
74720,2001538,anatomy,pelvic radial cartilage,UBERON
33966,541471,Protein,MIR4435-2HG,NCBI
44907,2000935,biological_process,positive regulation of cellotriose metabolic process,GO
55868,19815,cellular_component,B cell receptor complex,GO
13797,652968,Protein,CASTOR1,NCBI
71763,15011,anatomy,tibiotarsus endochondral element,UBERON
93945,500032,Phenotype,Abnormal neuron branching,HPO
122980,52754,molecular_function,GTP:coenzyme F420 guanyltransferase activity,GO
117092,1901359,molecular_function,tungstate binding,GO
105860,18341,biological_process,peptidyl-lysine modification to peptidyl-N6-pyruvic acid 2-iminyl-L-lysine,GO
75736,3000563,anatomy,seydels palatal process,UBERON
69932,10564,anatomy,manual digit 1 mesenchyme,UBERON
85068,2152,Phenotype,Hyperproteinemia,HPO
102204,1904145,biological_process,negative regulation of meiotic cell cycle process involved in oocyte maturation,GO
77993,399761,Protein,BMS1P1,NCBI
113732,98819,biological_process,depolarization of postsynaptic membrane,GO
58166,388566,Protein,ZNF470,NCBI
42798,18980,biological_process,"2,4,5-trichlorophenoxyacetic acid metabolic process",GO
18285,DB02872,drug,"Cis-[4,5-Bis-(4-Bromophenyl)-2-(2-Ethoxy-4-Methoxyphenyl)-4,5-Dihydroimidazol-1-Yl]-[4-(2-Hydroxyethyl)Piperazin-1-Yl]Methanone",DrugBank
89407,12560,Phenotype,Decreased T3/T4 ratio,HPO
85231,2707,Phenotype,Palate telangiectasia,HPO
56641,54469,Protein,ZFAND6,NCBI
53788,8378,molecular_function,galactosyltransferase activity,GO
42071,1904614,biological_process,response to biphenyl,GO
48653,2000567,biological_process,regulation of memory T cell activation,GO
66204,4060,anatomy,neural tube ventricular layer,UBERON
71518,14568,anatomy,dorsal tegmental nucleus pars dorsalis,UBERON
71273,13646,anatomy,buccal nerve,UBERON
112473,1905842,biological_process,cellular response to oxidopamine,GO
79418,104502417,Protein,MGAT3-AS1,NCBI
129113,R-HSA-9022535,pathway,Loss of phosphorylation of MECP2 at T308,REACTOME
57287,284076,Protein,TTLL6,NCBI
77061,6007285,anatomy,insect segmental subdivision of integument,UBERON
45656,1900276,biological_process,regulation of proteinase activated receptor activity,GO
104986,35610,biological_process,protein side chain deglutamylation,GO
24376,5586,Phenotype,Hyperpigmentation in sun-exposed areas,HPO
119737,8672,molecular_function,2-dehydro-3-deoxyglucarate aldolase activity,GO
122281,31709,molecular_function,gastrin-releasing peptide receptor binding,GO
58072,147948,Protein,ZNF582,NCBI
33760,31855,Phenotype,Right isomerism,HPO
107060,36471,biological_process,cellular response to glyoxal,GO
43293,35435,biological_process,phosphate ion transmembrane transport,GO
54569,4407,molecular_function,histone deacetylase activity,GO
92441,33286,Phenotype,Thickened glomerular basement membranes with electron dense deposits,HPO
